raw_affiliation_string;openalex_work_id;openalex_country;openalex_display_name;matched_country
a I3M, Place Eugène Bataillon, 34095 , Montpellier , France.;https://openalex.org/W2007660353;;a I3M, Place Eugène Bataillon, 34095 , Montpellier , France.;FR
I3M UMR CNRS 5149, CC 051, Place Eugène Bataillon, 34095 Montpellier, France.;https://openalex.org/W2066034381;;I3M UMR CNRS 5149, CC 051, Place Eugène Bataillon, 34095 Montpellier, France.;FR
CNRS-AIST Joint Robotics Laboratory (JRL), UMI3218/RL, Tsukuba, Japan and CNRS-UM2 LIRMM Interactive Digital Human Group, UMR5506, Montpellier, France#TAB#;https://openalex.org/W2255696229;;CNRS-AIST Joint Robotics Laboratory (JRL), UMI3218/RL, Tsukuba, Japan and CNRS-UM2 LIRMM Interactive Digital Human Group, UMR5506, Montpellier, France#TAB#;"FR;JP"
CNRS-UM2 LIRMM Interactive Digital Humans, UMR5600, Montpellier, France;https://openalex.org/W3104994358;;CNRS-UM2 LIRMM Interactive Digital Humans, UMR5600, Montpellier, France;FR
CNRS-AIST Joint Robotics Laboratory, UMI 3218, Tsukuba, Japan;https://openalex.org/W2054518031;;CNRS-AIST Joint Robotics Laboratory, UMI 3218, Tsukuba, Japan;JP
LIRMM, Interactive Digital Humans, UM2, Montpellier, France;https://openalex.org/W2010608634;;LIRMM, Interactive Digital Humans, UM2, Montpellier, France;FR
CNRS-UM2 LIRMM Interactive Digital Humans, UMR0056, Montpellier, France;https://openalex.org/W2042724324;;CNRS-UM2 LIRMM Interactive Digital Humans, UMR0056, Montpellier, France;FR
CNRS-AIST Joint Robotics Laboratory (JRL) UMI3218/RL, Japan;https://openalex.org/W2418513153;;CNRS-AIST Joint Robotics Laboratory (JRL) UMI3218/RL, Japan;JP
University Montpellier 2, France#TAB#;https://openalex.org/W144124609;;University Montpellier 2, France#TAB#;FR
AlGCo Project Team, CNRS, LIRMM, Montpellier, France#TAB#;https://openalex.org/W2608681412;;AlGCo Project Team, CNRS, LIRMM, Montpellier, France#TAB#;FR
Department of Forestry and Forest Economics, Faculty of Natural Resources, University of Tehran, Karaj P.O. Box 1417643184, Iran;https://openalex.org/W4205610267;;Department of Forestry and Forest Economics, Faculty of Natural Resources, University of Tehran, Karaj P.O. Box 1417643184, Iran;IR
IRSTEA, UMR TETIS, 34093 Montpellier, France;https://openalex.org/W2057139774;;IRSTEA, UMR TETIS, 34093 Montpellier, France;FR
STMicroelectronics, 850 Rue Jean Monnet,Crolles,France;https://openalex.org/W2061004998;;STMicroelectronics, 850 Rue Jean Monnet,Crolles,France;FR
Safran Electrical & Power UK,Pitstone Green,UK;https://openalex.org/W3026899841;;Safran Electrical & Power UK,Pitstone Green,UK;GB
Safran Electrical & Power, Pitstone LU7 9GT, UK;https://openalex.org/W4212920354;;Safran Electrical & Power, Pitstone LU7 9GT, UK;GB
Center for Complexity and Biosystems, Department of Physics , University of Milano , via Celoria 16 , 20133 Milano , Italy.;https://openalex.org/W2805176570;;Center for Complexity and Biosystems, Department of Physics , University of Milano , via Celoria 16 , 20133 Milano , Italy.;IT
LACL, Université Paris-Est Créteil;https://openalex.org/W2811317784;;LACL, Université Paris-Est Créteil;FR
ICBMS - UMR CNRS 5246 MEM2;https://openalex.org/W2783644379;;ICBMS - UMR CNRS 5246 MEM2;FR
EDF R&D, Site des Renardières, 77818 Moret sur Loing Cedex, France;https://openalex.org/W1998832879;;EDF R&D, Site des Renardières, 77818 Moret sur Loing Cedex, France;FR
FEMTO-ST Institute, Univ. Bourgogne Franche-Comté, CNRS, ENSMM, Besançon, France.;https://openalex.org/W3100601009;;FEMTO-ST Institute, Univ. Bourgogne Franche-Comté, CNRS, ENSMM, Besançon, France.;FR
FEMTO-ST, Univ. Bourgogne Franche-Comté, CNRS, ENSMM, Besançon, France;https://openalex.org/W2786656714;;FEMTO-ST, Univ. Bourgogne Franche-Comté, CNRS, ENSMM, Besançon, France;FR
FEMTO-ST, Time & Frequency dpt., Univ. Bourgogne Franche-Comté, CNRS, Besançon, France;https://openalex.org/W2978187043;;FEMTO-ST, Time & Frequency dpt., Univ. Bourgogne Franche-Comté, CNRS, Besançon, France;FR
Seenovate, Montpellier, 34000, France.;https://openalex.org/W4294955955;;Seenovate, Montpellier, 34000, France.;FR
LIRMM, CNRS, UM;https://openalex.org/W2587523637;;LIRMM, CNRS, UM;FR
Centre National de la Recherche Scientifique, 66120 Font-Romeu, France;https://openalex.org/W2461800427;;Centre National de la Recherche Scientifique, 66120 Font-Romeu, France;FR
ICSM CEA CNRS ENSCM Univ. Montpellier Marcoule France;https://openalex.org/W2950169352;;ICSM CEA CNRS ENSCM Univ. Montpellier Marcoule France;FR
Supramolecular Machines and Architectures Team, IBMM, Univ Montpellier, CNRS, ENSCM, Montpellier, France.;https://openalex.org/W3213417175;;Supramolecular Machines and Architectures Team, IBMM, Univ Montpellier, CNRS, ENSCM, Montpellier, France.;FR
Supramolecular Machines and Archtectures Team, IBMM, Univ Montpellier, CNRS, ENSCM, Montpellier, France. frederic.coutrot@umontpellier.fr.;https://openalex.org/W4283825551;;Supramolecular Machines and Archtectures Team, IBMM, Univ Montpellier, CNRS, ENSCM, Montpellier, France. frederic.coutrot@umontpellier.fr.;FR
IMT - Mines Ales, Polymers Hybrids and Composites (PCH), 6 Avenue De Clavières, F-30319 Alès Cedex, France.;https://openalex.org/W3080156771;;IMT - Mines Ales, Polymers Hybrids and Composites (PCH), 6 Avenue De Clavières, F-30319 Alès Cedex, France.;FR
IMT - MINES ALES;https://openalex.org/W2799835547;;IMT - MINES ALES;FR
BJS Ceramics GmbH, Siemensstraße 6a L, D-86368, Gersthofen L, Germany;https://openalex.org/W3118539915;;BJS Ceramics GmbH, Siemensstraße 6a L, D-86368, Gersthofen L, Germany;DE
Biological and Environmental Science and Engineering Division (BESE) Advanced Membranes and Porous Materials Center (AMPM) Thuwal 23955-6900 Saudi Arabia;https://openalex.org/W3093554744;;Biological and Environmental Science and Engineering Division (BESE) Advanced Membranes and Porous Materials Center (AMPM) Thuwal 23955-6900 Saudi Arabia;SA
Biological and Environmental Science and Engineering Division (BESE) Advanced Membranes and Porous Materials Center (AMPM)  Thuwal 23955-6900 Saudi Arabia;https://openalex.org/W4246558897;;Biological and Environmental Science and Engineering Division (BESE) Advanced Membranes and Porous Materials Center (AMPM)  Thuwal 23955-6900 Saudi Arabia;SA
Centre for Radiochemistry and Nuclear Chemistry, Institute of Nuclear Chemistry and Technology, 16 Dorodna Str., 03-195 Warsaw, Poland, and RadioChemistry & Processes Department, Nuclear Energy Division, CEA, F-30207 Bagnols sur Cèze, France;https://openalex.org/W2564234401;;Centre for Radiochemistry and Nuclear Chemistry, Institute of Nuclear Chemistry and Technology, 16 Dorodna Str., 03-195 Warsaw, Poland, and RadioChemistry & Processes Department, Nuclear Energy Division, CEA, F-30207 Bagnols sur Cèze, France;"FR;PL"
Laboratoire de Chimie de Coordination, CNRS, Université de Toulouse, INPT, Toulouse, France.;https://openalex.org/W2507595737;;Laboratoire de Chimie de Coordination, CNRS, Université de Toulouse, INPT, Toulouse, France.;FR
Institut de Chimie Séparative de Marcoule, UMR5257, UM-CEA-CNRS, Centre de Marcoule, BP 17171, 30207 Bagnols-sur-Cèze cedex, France;https://openalex.org/W2340282434;;Institut de Chimie Séparative de Marcoule, UMR5257, UM-CEA-CNRS, Centre de Marcoule, BP 17171, 30207 Bagnols-sur-Cèze cedex, France;FR
ICSM, Institut de Chimie Séparative de Marcoule, UMR 5257, CEA-CNRS-ENSCM-Université de Montpellier, Site de Marcoule, BP17171, 30207 Bagnols sur Cèze Cedex, France;https://openalex.org/W2752957373;;ICSM, Institut de Chimie Séparative de Marcoule, UMR 5257, CEA-CNRS-ENSCM-Université de Montpellier, Site de Marcoule, BP17171, 30207 Bagnols sur Cèze Cedex, France;FR
LMR Naturals by IFF, Parc d'Activité les Bois de Grasse, 18 Avenue Joseph Honoré Isnard, 06130 Grasse, France.;https://openalex.org/W3206400087;;LMR Naturals by IFF, Parc d'Activité les Bois de Grasse, 18 Avenue Joseph Honoré Isnard, 06130 Grasse, France.;FR
LMR Naturals by IFF, Parc d’Activité les Bois de Grasse, Grasse, France;https://openalex.org/W4285388823;;LMR Naturals by IFF, Parc d’Activité les Bois de Grasse, Grasse, France;FR
UMR 1331 Toxicologie Alimentaire (Toxalim) INRA/INP/UPS, Équipe « Développement Intestinal, Xénobiotiques et ImmunoToxicologie », 180 chemin de Tournefeuille, BP 93173, 31027 Toulouse Cedex 3, France;https://openalex.org/W2411644160;;UMR 1331 Toxicologie Alimentaire (Toxalim) INRA/INP/UPS, Équipe « Développement Intestinal, Xénobiotiques et ImmunoToxicologie », 180 chemin de Tournefeuille, BP 93173, 31027 Toulouse Cedex 3, France;FR
ICSM, UMR 5257 CEA/CNRS/ENSCM/Univ. Montpellier , Site de Marcoule – Bât. 426, BP 17171 , 30207 Bagnols/Cèze cedex , France;https://openalex.org/W2547278031;;ICSM, UMR 5257 CEA/CNRS/ENSCM/Univ. Montpellier , Site de Marcoule – Bât. 426, BP 17171 , 30207 Bagnols/Cèze cedex , France;FR
LAAS-CNRS, Toulouse Cedex 4 (France)#TAB#;https://openalex.org/W787333263;;LAAS-CNRS, Toulouse Cedex 4 (France)#TAB#;FR
Laboratoire de Génie Chimique, , Université de Toulouse, CNRS-INPT-UPS, Toulouse, France;https://openalex.org/W2517684637;;Laboratoire de Génie Chimique, , Université de Toulouse, CNRS-INPT-UPS, Toulouse, France;FR
Institut Charles Gerhardt Montpellier, UMR 5253 CNRS-ENSCM-UM, Equipe Matériaux Avancés Pour La Catalyse Et La Santé, 8 Rue de L'Ecole Normale, 34296 Montpellier Cedex 5, France.;https://openalex.org/W2513439707;;Institut Charles Gerhardt Montpellier, UMR 5253 CNRS-ENSCM-UM, Equipe Matériaux Avancés Pour La Catalyse Et La Santé, 8 Rue de L'Ecole Normale, 34296 Montpellier Cedex 5, France.;FR
ICGM, Univ Montpellier, CNRS, ENSCM, Montpellier, France;https://openalex.org/W2945572458;;ICGM, Univ Montpellier, CNRS, ENSCM, Montpellier, France;FR
Genepep Domaine des Pins, 48 Impasse des Eglantiers, 34980, Saint Clément de Rivière, France.;https://openalex.org/W2036603711;;Genepep Domaine des Pins, 48 Impasse des Eglantiers, 34980, Saint Clément de Rivière, France.;FR
CNRS, ENSCM, ICGM Univ. Montpellier, 34095, Montpellier, France.;https://openalex.org/W3033924838;;CNRS, ENSCM, ICGM Univ. Montpellier, 34095, Montpellier, France.;FR
ICGM Univ. Montpellier, CNRS, ENSCM;https://openalex.org/W3040890562;;ICGM Univ. Montpellier, CNRS, ENSCM;FR
Center for Technology Transfers in Ceramics, Parc Ester Technopole, 7 rue Soyouz, 87068 Limoges, France;https://openalex.org/W3210813108;;Center for Technology Transfers in Ceramics, Parc Ester Technopole, 7 rue Soyouz, 87068 Limoges, France;FR
Parc Ester Technopole,Center for Technology Transfers in Ceramics,Limoges,France,87068;https://openalex.org/W3208141483;;Parc Ester Technopole,Center for Technology Transfers in Ceramics,Limoges,France,87068;FR
ICGM, Univ. Montpellier, ENSCM, CNRS, Montpellier, France.;https://openalex.org/W4287018710;;ICGM, Univ. Montpellier, ENSCM, CNRS, Montpellier, France.;FR
Service de Médecine Interne Centre national de référence des cytopénies auto-immunes de l'adulte Hôpital Henri Mondor Assistance Publique Hôpitaux de Paris Université Paris Est Créteil Créteil France;https://openalex.org/W2948782291;;Service de Médecine Interne Centre national de référence des cytopénies auto-immunes de l'adulte Hôpital Henri Mondor Assistance Publique Hôpitaux de Paris Université Paris Est Créteil Créteil France;FR
Harvard University ,;https://openalex.org/W2888981331;;Harvard University ,;US
Equipe IMSM - Laboratoire de recherche MMC ENSAM – My Ismail University Meknès, Morocco;https://openalex.org/W2281080729;;Equipe IMSM - Laboratoire de recherche MMC ENSAM – My Ismail University Meknès, Morocco;MA
INRIA Saclay-Equipe DEFI,CMAP, Ecole Polytechnique Route de Saclay, 91128, Palaiseau Cedex, France;https://openalex.org/W3048775403;;INRIA Saclay-Equipe DEFI,CMAP, Ecole Polytechnique Route de Saclay, 91128, Palaiseau Cedex, France;FR
Univ Lyon, ENTPE, LTDS UMR CNRS 5513, 3 Rue Maurice Audin, 69518, Vaulx en Velin Cedex, France;https://openalex.org/W2765228322;;Univ Lyon, ENTPE, LTDS UMR CNRS 5513, 3 Rue Maurice Audin, 69518, Vaulx en Velin Cedex, France;FR
bDépartement de Bactériologie-Virologie, CHRU de Montpellier, Montpellier, France;https://openalex.org/W2161896158;;bDépartement de Bactériologie-Virologie, CHRU de Montpellier, Montpellier, France;FR
Médecine libérale, Blois, France;https://openalex.org/W4200349677;;Médecine libérale, Blois, France;FR
Laboratory for Vascular and Translational Science, INSERM U1148, Université Paris XIII, Sorbonne Paris Cité, Paris, France;https://openalex.org/W2794244135;;Laboratory for Vascular and Translational Science, INSERM U1148, Université Paris XIII, Sorbonne Paris Cité, Paris, France;FR
Inserm U1148, LVTS, Université Paris 13, Sorbonne Paris Cité, Paris 75018, France. nicolas.marinval@inserm.fr.;https://openalex.org/W2537720739;;Inserm U1148, LVTS, Université Paris 13, Sorbonne Paris Cité, Paris 75018, France. nicolas.marinval@inserm.fr.;FR
Inserm U1148, Laboratory for Vascular Translational Science, UFR SMBH, Université Paris 13, Sorbonne Paris Cité, Groupe Biothérapies et Glycoconjugués, 93000 Bobigny, France.;https://openalex.org/W1855166808;;Inserm U1148, Laboratory for Vascular Translational Science, UFR SMBH, Université Paris 13, Sorbonne Paris Cité, Groupe Biothérapies et Glycoconjugués, 93000 Bobigny, France.;FR
Inserm U1148, Laboratory for Vascular Translational Science, UFR SMBH, Université Paris 13, Sorbonne Paris Cité, Groupe Biothérapies et Glycoconjugués, Bobigny, F-93430, France;https://openalex.org/W2420224703;;Inserm U1148, Laboratory for Vascular Translational Science, UFR SMBH, Université Paris 13, Sorbonne Paris Cité, Groupe Biothérapies et Glycoconjugués, Bobigny, F-93430, France;FR
Université Sorbonne Paris Nord, SMBH, Laboratory for Vascular Translational Science, INSERM UMR 1148, Groupe Biothérapies et Glycoconjugués, F-93400 Bobigny, France.;https://openalex.org/W3044398736;;Université Sorbonne Paris Nord, SMBH, Laboratory for Vascular Translational Science, INSERM UMR 1148, Groupe Biothérapies et Glycoconjugués, F-93400 Bobigny, France.;FR
LAAS, Univ. de Toulouse, Toulouse, France;https://openalex.org/W2529357455;;LAAS, Univ. de Toulouse, Toulouse, France;FR
Service d’urologie, CHU de Grenoble, CS 10217, 38043 Grenoble cedex 09, France;https://openalex.org/W2048860958;;Service d’urologie, CHU de Grenoble, CS 10217, 38043 Grenoble cedex 09, France;FR
Univ Lyon, INSA Lyon, Ecole Centrale de Lyon, Université Claude Bernard Lyon 1, CNRS, Ampère, F-69621 Villeurbanne, France;https://openalex.org/W2913540564;;Univ Lyon, INSA Lyon, Ecole Centrale de Lyon, Université Claude Bernard Lyon 1, CNRS, Ampère, F-69621 Villeurbanne, France;FR
[Commissariat à l’Energie Atomique et aux Energies Alternatives (CEA), Direction des Applications Militaires (DAM), Centre du Ripault, CEA DAM Le Ripault, Monts, France];https://openalex.org/W3098775555;;[Commissariat à l’Energie Atomique et aux Energies Alternatives (CEA), Direction des Applications Militaires (DAM), Centre du Ripault, CEA DAM Le Ripault, Monts, France];FR
SFR UA 4207 QUAlité et SAnté du Végétal;https://openalex.org/W2809863585;;SFR UA 4207 QUAlité et SAnté du Végétal;FR
BRGM;https://openalex.org/W4251301494;;BRGM;FR
IRAP, Univ. Paul Sabatier – CNRS – Obs. Midi-Pyrénées, 9 av. colonel Roche, 31400 Toulouse, France;https://openalex.org/W2283487951;;IRAP, Univ. Paul Sabatier – CNRS – Obs. Midi-Pyrénées, 9 av. colonel Roche, 31400 Toulouse, France;FR
Institut de Recherche en Astrophysique et Planétologie, UPS-OMP, Université de Toulouse, Toulouse, France;https://openalex.org/W2514864460;;Institut de Recherche en Astrophysique et Planétologie, UPS-OMP, Université de Toulouse, Toulouse, France;FR
Institut de Recherche en Astrophysique et Planétologie (IRAP), CNRS/Université de Toulouse, UPS-OMP, BP 44346, 31028 Toulouse, France;https://openalex.org/W2031692423;;Institut de Recherche en Astrophysique et Planétologie (IRAP), CNRS/Université de Toulouse, UPS-OMP, BP 44346, 31028 Toulouse, France;FR
Institut de Recherche en Astrophysique et Planétologie CNRS/Université de Toulouse, UPS‐OMP Toulouse France;https://openalex.org/W2291384240;;Institut de Recherche en Astrophysique et Planétologie CNRS/Université de Toulouse, UPS‐OMP Toulouse France;FR
